,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Steven Nzonzi,"€ 92,308","€ 4,800,000","€ 4,800,000",M,31,France,Rennes,Ligue 1,2020-2021
1,Clément Grenier,"€ 64,615","€ 3,360,000","€ 3,360,000",M,29,France,Rennes,Ligue 1,2020-2021
2,M'Baye Niang,"€ 50,769","€ 2,640,000","€ 2,640,000",F,25,Senegal,Rennes,Ligue 1,2020-2021
3,Adrien Hunou,"€ 32,308","€ 1,680,000","€ 1,680,000",F,26,France,Rennes,Ligue 1,2020-2021
4,Benjamin Bourigeaud,"€ 32,308","€ 1,680,000","€ 1,680,000",M,26,France,Rennes,Ligue 1,2020-2021
5,Flavien Tait,"€ 27,692","€ 1,440,000","€ 1,440,000",F,27,France,Rennes,Ligue 1,2020-2021
6,Jonas Martin,"€ 27,692","€ 1,440,000","€ 1,440,000",M,30,France,Rennes,Ligue 1,2020-2021
7,Serhou Guirassy,"€ 25,192","€ 1,310,000","€ 1,310,000",F,24,France,Rennes,Ligue 1,2020-2021
8,Martin Terrier,"€ 24,808","€ 1,290,000","€ 1,290,000",F,23,France,Rennes,Ligue 1,2020-2021
9,Daniele Rugani,"€ 24,808","€ 1,290,000","€ 1,290,000",D,26,Italy,Rennes,Ligue 1,2020-2021
10,Jérémy Doku,"€ 16,154","€ 840,000","€ 840,000",F,18,Belgium,Rennes,Ligue 1,2020-2021
11,Dalbert,"€ 15,577","€ 810,000","€ 810,000",D,27,Brazil,Rennes,Ligue 1,2020-2021
12,Eduardo Camavinga,"€ 15,385","€ 800,000","€ 800,000",M,17,France,Rennes,Ligue 1,2020-2021
13,Romain Salin,"€ 13,269","€ 690,000","€ 690,000",K,36,France,Rennes,Ligue 1,2020-2021
14,Romain Del Castillo,"€ 12,885","€ 670,000","€ 670,000",F,24,France,Rennes,Ligue 1,2020-2021
15,Alfred Gomis,"€ 10,577","€ 550,000","€ 550,000",K,27,Senegal,Rennes,Ligue 1,2020-2021
16,Hamari Traoré,"€ 6,923","€ 360,000","€ 360,000",D,28,Mali,Rennes,Ligue 1,2020-2021
17,Faitout Maouassa,"€ 6,923","€ 360,000","€ 360,000",D,22,France,Rennes,Ligue 1,2020-2021
18,Damien Da Silva,"€ 6,731","€ 350,000","€ 350,000",D,32,France,Rennes,Ligue 1,2020-2021
19,Yann Gboho,"€ 4,423","€ 230,000","€ 230,000",F,19,France,Rennes,Ligue 1,2020-2021
20,Nayef Aguerd,"€ 4,231","€ 220,000","€ 220,000",D,24,Morocco,Rennes,Ligue 1,2020-2021
21,Gerzino Nyamsi,"€ 3,846","€ 200,000","€ 200,000",D,23,France,Rennes,Ligue 1,2020-2021
22,Adrien Truffert,"€ 2,885","€ 150,000","€ 150,000",D,18,France,Rennes,Ligue 1,2020-2021
23,Pépé Bonet,"€ 2,500","€ 130,000","€ 130,000",K,17,Democratic Republic of the Congo,Rennes,Ligue 1,2020-2021
24,Georginio Rutter,"€ 2,500","€ 130,000","€ 130,000",F,18,France,Rennes,Ligue 1,2020-2021
25,Brandon Soppy,"€ 2,500","€ 130,000","€ 130,000",D,18,France,Rennes,Ligue 1,2020-2021
26,James Léa Siliki,"€ 1,346","€ 70,000","€ 70,000",M,24,France,Rennes,Ligue 1,2020-2021
