id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
61405.0,8.0,BlockedShot,0.87,0.3940000152587891,0.084284633398056,Sehrou Guirassy,h,3738.0,OpenPlay,2015.0,RightFoot,1869.0,Lille,Paris Saint Germain,0.0,1.0,2015-08-07 22:30:00,Sofiane Boufal,Pass
61406.0,8.0,BlockedShot,0.705,0.5279999923706055,0.0111610144376754,Florent Balmont,h,3563.0,OpenPlay,2015.0,RightFoot,1869.0,Lille,Paris Saint Germain,0.0,1.0,2015-08-07 22:30:00,,Rebound
61409.0,41.0,BlockedShot,0.7580000305175781,0.3620000076293945,0.0597315095365047,Éric Bautheac,h,3361.0,DirectFreekick,2015.0,LeftFoot,1869.0,Lille,Paris Saint Germain,0.0,1.0,2015-08-07 22:30:00,,Standard
61410.0,43.0,SavedShot,0.7280000305175781,0.685,0.039337869733572,Sébastien Corchia,h,3354.0,DirectFreekick,2015.0,RightFoot,1869.0,Lille,Paris Saint Germain,0.0,1.0,2015-08-07 22:30:00,,Standard
61411.0,52.0,BlockedShot,0.8109999847412109,0.4579999923706054,0.033967338502407,Sofiane Boufal,h,1734.0,OpenPlay,2015.0,RightFoot,1869.0,Lille,Paris Saint Germain,0.0,1.0,2015-08-07 22:30:00,,TakeOn
61413.0,59.0,SavedShot,0.9669999694824218,0.4129999923706055,0.4665984809398651,Sehrou Guirassy,h,3738.0,OpenPlay,2015.0,RightFoot,1869.0,Lille,Paris Saint Germain,0.0,1.0,2015-08-07 22:30:00,,None
61414.0,59.0,BlockedShot,0.865,0.439000015258789,0.0626854449510574,Sofiane Boufal,h,1734.0,OpenPlay,2015.0,RightFoot,1869.0,Lille,Paris Saint Germain,0.0,1.0,2015-08-07 22:30:00,Sébastien Corchia,Cross
61416.0,78.0,MissedShots,0.7019999694824218,0.5870000076293945,0.0381750911474227,Sébastien Corchia,h,3354.0,DirectFreekick,2015.0,RightFoot,1869.0,Lille,Paris Saint Germain,0.0,1.0,2015-08-07 22:30:00,,Standard
61417.0,79.0,MissedShots,0.6769999694824219,0.519000015258789,0.0129109183326363,Florent Balmont,h,3563.0,OpenPlay,2015.0,RightFoot,1869.0,Lille,Paris Saint Germain,0.0,1.0,2015-08-07 22:30:00,Mounir Obbadi,Pass
61419.0,81.0,MissedShots,0.7319999694824219,0.3520000076293945,0.0101604536175727,Mounir Obbadi,h,3360.0,SetPiece,2015.0,RightFoot,1869.0,Lille,Paris Saint Germain,0.0,1.0,2015-08-07 22:30:00,,None
61420.0,82.0,BlockedShot,0.8490000152587891,0.5259999847412109,0.084654189646244,Benjamin Pavard,h,3363.0,SetPiece,2015.0,LeftFoot,1869.0,Lille,Paris Saint Germain,0.0,1.0,2015-08-07 22:30:00,Junior Tallo,Pass
61423.0,92.0,MissedShots,0.774000015258789,0.2389999961853027,0.0121531123295426,Ryan Mendes,h,3791.0,OpenPlay,2015.0,RightFoot,1869.0,Lille,Paris Saint Germain,0.0,1.0,2015-08-07 22:30:00,,None
61404.0,1.0,BlockedShot,0.845,0.3990000152587891,0.0660642907023429,Lucas Moura,a,3293.0,OpenPlay,2015.0,RightFoot,1869.0,Lille,Paris Saint Germain,0.0,1.0,2015-08-07 22:30:00,,Dispossessed
61407.0,14.0,MissedShots,0.901999969482422,0.4170000076293945,0.0372260138392448,Adrien Rabiot,a,3291.0,FromCorner,2015.0,Head,1869.0,Lille,Paris Saint Germain,0.0,1.0,2015-08-07 22:30:00,Lucas Moura,Cross
61408.0,16.0,BlockedShot,0.9030000305175782,0.6819999694824219,0.0562538653612136,Javier Pastore,a,3295.0,OpenPlay,2015.0,RightFoot,1869.0,Lille,Paris Saint Germain,0.0,1.0,2015-08-07 22:30:00,Blaise Matuidi,TakeOn
61412.0,56.0,Goal,0.9030000305175782,0.404000015258789,0.6848965883255005,Lucas Moura,a,3293.0,OpenPlay,2015.0,RightFoot,1869.0,Lille,Paris Saint Germain,0.0,1.0,2015-08-07 22:30:00,Blaise Matuidi,TakeOn
61415.0,76.0,MissedShots,0.9280000305175782,0.5479999923706055,0.0890688970685005,Edinson Cavani,a,3294.0,SetPiece,2015.0,RightFoot,1869.0,Lille,Paris Saint Germain,0.0,1.0,2015-08-07 22:30:00,Thiago Motta,Cross
61422.0,89.0,SavedShot,0.749000015258789,0.6029999923706054,0.0595586374402046,Edinson Cavani,a,3294.0,DirectFreekick,2015.0,RightFoot,1869.0,Lille,Paris Saint Germain,0.0,1.0,2015-08-07 22:30:00,,Standard
