id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
172685.0,1.0,MissedShots,0.7680000305175781,0.7659999847412109,0.039164163172245,Miralem Pjanic,h,1290.0,DirectFreekick,2017.0,RightFoot,7499.0,Juventus,Cagliari,3.0,0.0,2017-08-19 17:00:00,,Standard
172686.0,11.0,Goal,0.8880000305175781,0.524000015258789,0.0940631106495857,Mario Mandzukic,h,1295.0,OpenPlay,2017.0,RightFoot,7499.0,Juventus,Cagliari,3.0,0.0,2017-08-19 17:00:00,Stephan Lichtsteiner,Chipped
172687.0,24.0,MissedShots,0.7780000305175782,0.4820000076293945,0.046692207455635,Paulo Dybala,h,1294.0,OpenPlay,2017.0,LeftFoot,7499.0,Juventus,Cagliari,3.0,0.0,2017-08-19 17:00:00,,None
172691.0,41.0,BlockedShot,0.7869999694824219,0.434000015258789,0.0440873280167579,Gonzalo Higuaín,h,1293.0,OpenPlay,2017.0,RightFoot,7499.0,Juventus,Cagliari,3.0,0.0,2017-08-19 17:00:00,Juan Cuadrado,Pass
172692.0,42.0,SavedShot,0.799000015258789,0.3010000038146972,0.0672900602221489,Paulo Dybala,h,1294.0,DirectFreekick,2017.0,LeftFoot,7499.0,Juventus,Cagliari,3.0,0.0,2017-08-19 17:00:00,,Standard
172693.0,43.0,MissedShots,0.789000015258789,0.6459999847412109,0.0295449048280715,Claudio Marchisio,h,1300.0,OpenPlay,2017.0,RightFoot,7499.0,Juventus,Cagliari,3.0,0.0,2017-08-19 17:00:00,Alex Sandro,Pass
172694.0,45.0,Goal,0.8630000305175781,0.439000015258789,0.3375642001628876,Paulo Dybala,h,1294.0,OpenPlay,2017.0,LeftFoot,7499.0,Juventus,Cagliari,3.0,0.0,2017-08-19 17:00:00,Miralem Pjanic,Throughball
172695.0,46.0,ShotOnPost,0.8230000305175781,0.3070000076293945,0.0360740832984447,Paulo Dybala,h,1294.0,OpenPlay,2017.0,LeftFoot,7499.0,Juventus,Cagliari,3.0,0.0,2017-08-19 17:00:00,Juan Cuadrado,Pass
172696.0,46.0,SavedShot,0.915,0.6419999694824219,0.0127107789739966,Mario Mandzukic,h,1295.0,OpenPlay,2017.0,Head,7499.0,Juventus,Cagliari,3.0,0.0,2017-08-19 17:00:00,,Rebound
172697.0,58.0,BlockedShot,0.87,0.364000015258789,0.1159643158316612,Gonzalo Higuaín,h,1293.0,OpenPlay,2017.0,RightFoot,7499.0,Juventus,Cagliari,3.0,0.0,2017-08-19 17:00:00,Juan Cuadrado,TakeOn
172700.0,65.0,Goal,0.895,0.6409999847412109,0.1109871193766594,Gonzalo Higuaín,h,1293.0,OpenPlay,2017.0,LeftFoot,7499.0,Juventus,Cagliari,3.0,0.0,2017-08-19 17:00:00,Alex Sandro,Pass
172701.0,67.0,SavedShot,0.9590000152587892,0.3029999923706055,0.069533959031105,Gonzalo Higuaín,h,1293.0,OpenPlay,2017.0,RightFoot,7499.0,Juventus,Cagliari,3.0,0.0,2017-08-19 17:00:00,Juan Cuadrado,Pass
172702.0,82.0,BlockedShot,0.7469999694824219,0.6179999923706054,0.0236048214137554,Mario Mandzukic,h,1295.0,OpenPlay,2017.0,RightFoot,7499.0,Juventus,Cagliari,3.0,0.0,2017-08-19 17:00:00,Douglas Costa,Pass
172703.0,86.0,BlockedShot,0.789000015258789,0.4490000152587891,0.0526850074529647,Paulo Dybala,h,1294.0,OpenPlay,2017.0,LeftFoot,7499.0,Juventus,Cagliari,3.0,0.0,2017-08-19 17:00:00,Douglas Costa,Pass
172704.0,86.0,SavedShot,0.825999984741211,0.6669999694824219,0.0331931933760643,Paulo Dybala,h,1294.0,FromCorner,2017.0,LeftFoot,7499.0,Juventus,Cagliari,3.0,0.0,2017-08-19 17:00:00,Blaise Matuidi,Pass
172705.0,88.0,BlockedShot,0.8130000305175781,0.64,0.0584598034620285,Mario Mandzukic,h,1295.0,OpenPlay,2017.0,RightFoot,7499.0,Juventus,Cagliari,3.0,0.0,2017-08-19 17:00:00,Blaise Matuidi,Pass
172706.0,93.0,MissedShots,0.8469999694824218,0.4129999923706055,0.1003939509391784,Paulo Dybala,h,1294.0,OpenPlay,2017.0,LeftFoot,7499.0,Juventus,Cagliari,3.0,0.0,2017-08-19 17:00:00,Stephan Lichtsteiner,Pass
172688.0,34.0,SavedShot,0.88,0.645,0.0665526986122131,Diego Farias,a,1605.0,OpenPlay,2017.0,RightFoot,7499.0,Juventus,Cagliari,3.0,0.0,2017-08-19 17:00:00,Nicolò Barella,Pass
