id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
309897.0,15.0,MissedShots,0.8830000305175781,0.7130000305175781,0.0537791661918163,Andrew Robertson,h,1688.0,OpenPlay,2019.0,LeftFoot,11643.0,Liverpool,Norwich,4.0,1.0,2019-08-09 20:00:00,Divock Origi,Pass
309898.0,18.0,Goal,0.933000030517578,0.3670000076293945,0.3668168783187866,Mohamed Salah,h,1250.0,OpenPlay,2019.0,LeftFoot,11643.0,Liverpool,Norwich,4.0,1.0,2019-08-09 20:00:00,Roberto Firmino,Pass
309901.0,27.0,Goal,0.921999969482422,0.5109999847412109,0.105315513908863,Virgil van Dijk,h,833.0,FromCorner,2019.0,Head,11643.0,Liverpool,Norwich,4.0,1.0,2019-08-09 20:00:00,Mohamed Salah,Cross
309902.0,30.0,SavedShot,0.8780000305175781,0.555,0.1120441555976867,Roberto Firmino,h,482.0,OpenPlay,2019.0,LeftFoot,11643.0,Liverpool,Norwich,4.0,1.0,2019-08-09 20:00:00,Trent Alexander-Arnold,Cross
309904.0,41.0,Goal,0.8909999847412109,0.53,0.2582522630691528,Divock Origi,h,484.0,OpenPlay,2019.0,Head,11643.0,Liverpool,Norwich,4.0,1.0,2019-08-09 20:00:00,Trent Alexander-Arnold,Chipped
309905.0,46.0,BlockedShot,0.8480000305175781,0.6940000152587891,0.0457283854484558,Roberto Firmino,h,482.0,OpenPlay,2019.0,LeftFoot,11643.0,Liverpool,Norwich,4.0,1.0,2019-08-09 20:00:00,Andrew Robertson,Pass
309906.0,47.0,SavedShot,0.875,0.53,0.1266910284757614,Jordan Henderson,h,605.0,OpenPlay,2019.0,RightFoot,11643.0,Liverpool,Norwich,4.0,1.0,2019-08-09 20:00:00,Divock Origi,Cross
309907.0,47.0,ShotOnPost,0.9640000152587892,0.5420000076293945,0.6854050755500793,Roberto Firmino,h,482.0,OpenPlay,2019.0,LeftFoot,11643.0,Liverpool,Norwich,4.0,1.0,2019-08-09 20:00:00,Trent Alexander-Arnold,Pass
309908.0,53.0,MissedShots,0.88,0.3390000152587891,0.0779922530055046,Mohamed Salah,h,1250.0,OpenPlay,2019.0,LeftFoot,11643.0,Liverpool,Norwich,4.0,1.0,2019-08-09 20:00:00,Fabinho,BallRecovery
309909.0,54.0,BlockedShot,0.8490000152587891,0.4179999923706055,0.1055216640233993,Jordan Henderson,h,605.0,OpenPlay,2019.0,RightFoot,11643.0,Liverpool,Norwich,4.0,1.0,2019-08-09 20:00:00,Mohamed Salah,Pass
