,Player,Weekly GrossBase Salary(IN EUR),Annual GrossBase Salary(IN EUR),"Adj. GrossBase Salary(2021, IN EUR)",Pos.,Age,Country,Team,League,Season
0,Kamil Glik,"€ 61,731","€ 3,210,000","€ 3,210,000",D,32,Poland,Benevento,Serie A,2020-2021
1,Iago Falque,"€ 60,577","€ 3,150,000","€ 3,150,000",F,30,Spain,Benevento,Serie A,2020-2021
2,Gianluca Lapadula,"€ 56,923","€ 2,960,000","€ 2,960,000",F,30,Italy,Benevento,Serie A,2020-2021
3,Gianluca Caprari,"€ 32,115","€ 1,670,000","€ 1,670,000",F,27,Italy,Benevento,Serie A,2020-2021
4,Artur Ionita,"€ 32,115","€ 1,670,000","€ 1,670,000",M,30,Moldova,Benevento,Serie A,2020-2021
5,Nicolas Viola,"€ 26,731","€ 1,390,000","€ 1,390,000",M,30,Italy,Benevento,Serie A,2020-2021
6,Siriki Sanogo,"€ 25,000","€ 1,300,000","€ 1,300,000",M,18,Cote d'Ivoire,Benevento,Serie A,2020-2021
7,Christian Maggio,"€ 25,000","€ 1,300,000","€ 1,300,000",D,38,Italy,Benevento,Serie A,2020-2021
8,Marco Sau,"€ 25,000","€ 1,300,000","€ 1,300,000",F,32,Italy,Benevento,Serie A,2020-2021
9,Pasquale Schiattarella,"€ 25,000","€ 1,300,000","€ 1,300,000",M,33,Italy,Benevento,Serie A,2020-2021
10,Perparim Hetemaj,"€ 25,000","€ 1,300,000","€ 1,300,000",M,33,Finland,Benevento,Serie A,2020-2021
11,Adolfo Gaich,"€ 22,115","€ 1,150,000","€ 1,150,000",F,21,Argentina,Benevento,Serie A,2020-2021
12,Bryan Dabo,"€ 21,346","€ 1,110,000","€ 1,110,000",M,28,Burkina Faso,Benevento,Serie A,2020-2021
13,Luca Antei,"€ 21,346","€ 1,110,000","€ 1,110,000",D,28,Italy,Benevento,Serie A,2020-2021
14,Roberto Insigne,"€ 17,885","€ 930,000","€ 930,000",F,26,Italy,Benevento,Serie A,2020-2021
15,Federico Barba,"€ 15,962","€ 830,000","€ 830,000",D,27,Italy,Benevento,Serie A,2020-2021
16,Fabio Depaoli,"€ 12,500","€ 650,000","€ 650,000",D,23,Italy,Benevento,Serie A,2020-2021
17,Gabriele Moncini,"€ 12,500","€ 650,000","€ 650,000",F,24,Italy,Benevento,Serie A,2020-2021
18,Gaetano Letizia,"€ 12,500","€ 650,000","€ 650,000",D,30,Italy,Benevento,Serie A,2020-2021
19,Luca Caldirola,"€ 12,308","€ 640,000","€ 640,000",D,29,Italy,Benevento,Serie A,2020-2021
20,Massimo Volta,"€ 10,962","€ 570,000","€ 570,000",D,33,Italy,Benevento,Serie A,2020-2021
21,Lorenzo Del Pinto,"€ 10,962","€ 570,000","€ 570,000",M,30,Italy,Benevento,Serie A,2020-2021
22,Andrés Tello,"€ 10,769","€ 560,000","€ 560,000",M,24,Colombia,Benevento,Serie A,2020-2021
23,Lorenzo Montipò,"€ 9,615","€ 500,000","€ 500,000",K,24,Italy,Benevento,Serie A,2020-2021
24,Daam Foulon,"€ 8,654","€ 450,000","€ 450,000",D,21,Belgium,Benevento,Serie A,2020-2021
25,Alessandro Tuia,"€ 7,115","€ 370,000","€ 370,000",D,30,Italy,Benevento,Serie A,2020-2021
26,Riccardo Improta,"€ 7,115","€ 370,000","€ 370,000",F,26,Italy,Benevento,Serie A,2020-2021
27,Nicolò Manfredini,"€ 2,885","€ 150,000","€ 150,000",K,32,Italy,Benevento,Serie A,2020-2021
28,Giuseppe Di Serio,"€ 2,885","€ 150,000","€ 150,000",F,19,Italy,Benevento,Serie A,2020-2021
29,Abdallah Basit,"€ 2,885","€ 150,000","€ 150,000",M,20,Ghana,Benevento,Serie A,2020-2021
30,Pier Graziano Gori,"€ 2,500","€ 130,000","€ 130,000",K,40,Italy,Benevento,Serie A,2020-2021
31,Christian Pastina,"€ 1,731","€ 90,000","€ 90,000",D,19,Italy,Benevento,Serie A,2020-2021
32,Davide Masella,€ 769,"€ 40,000","€ 40,000",F,18,Italy,Benevento,Serie A,2020-2021
33,Igor Lucatelli,€ 769,"€ 40,000","€ 40,000",K,17,Italy,Benevento,Serie A,2020-2021
